filename,path,state,council,year,has_financial_statements,financial_heading,financial_page,total_pages,total_chars
VIC_Whitehorse_Urban_2024.pdf,2024/VIC/VIC_Whitehorse_Urban_2024.pdf,VIC,Whitehorse,2024,True,notes to the financial statements,129.0,184,368602
VIC_Mitchell_Urban_2024.pdf,2024/VIC/VIC_Mitchell_Urban_2024.pdf,VIC,Mitchell,2024,True,financial statements,39.0,87,226376
VIC_Manningham_Urban_2024.pdf,2024/VIC/VIC_Manningham_Urban_2024.pdf,VIC,Manningham,2024,True,financial statements,225.0,302,504379
VIC_Mansfield_Rural_2024.pdf,2024/VIC/VIC_Mansfield_Rural_2024.pdf,VIC,Mansfield,2024,True,financial statements,59.0,139,267456
VIC_East Gippsland_Urban_2024.pdf,2024/VIC/VIC_East Gippsland_Urban_2024.pdf,VIC,East Gippsland,2024,True,financial statements,7.0,192,384508
VIC_Wyndham_Urban_2024.pdf,2024/VIC/VIC_Wyndham_Urban_2024.pdf,VIC,Wyndham,2024,True,financial statements,10.0,215,454871
VIC_Dandenong_Urban_2024.pdf,2024/VIC/VIC_Dandenong_Urban_2024.pdf,VIC,Dandenong,2024,True,statement of changes in equity,171.0,256,407607
NT_Barkly_Rural_2024.pdf,2024/NT/NT_Barkly_Rural_2024.pdf,NT,Barkly,2024,True,statement of financial position,67.0,103,139352
NT_Darwin_Urban_2024.pdf,2024/NT/NT_Darwin_Urban_2024.pdf,NT,Darwin,2024,True,financial statements,7.0,160,300256
NT_West Arnhem_Rural_2024.pdf,2024/NT/NT_West Arnhem_Rural_2024.pdf,NT,West Arnhem,2024,True,financial statement,72.0,108,208195
NT_Macdonnell_Rural_2024.pdf,2024/NT/NT_Macdonnell_Rural_2024.pdf,NT,Macdonnell,2024,True,financial statements,42.0,63,188280
NT_Central Desert_Rural_2024.pdf,2024/NT/NT_Central Desert_Rural_2024.pdf,NT,Central Desert,2024,True,financial statements,35.0,86,187445
NT_Roper Gulf_Rural_2024.pdf,2024/NT/NT_Roper Gulf_Rural_2024.pdf,NT,Roper Gulf,2024,True,statement of changes in equity,5.0,144,128984
NT_Palmerston_Urban_2024.pdf,2024/NT/NT_Palmerston_Urban_2024.pdf,NT,Palmerston,2024,True,financial statements,84.0,128,168336
NT_Alice Springs_Urban_2024.pdf,2024/NT/NT_Alice Springs_Urban_2024.pdf,NT,Alice Springs,2024,True,general purpose financial statements,4.0,104,149123
NT_Victoria Daly_Rural_2024.pdf,2024/NT/NT_Victoria Daly_Rural_2024.pdf,NT,Victoria Daly,2024,False,,,136,96097
NT_Tiwi Islands_Rural_2024.pdf,2024/NT/NT_Tiwi Islands_Rural_2024.pdf,NT,Tiwi Islands,2024,False,,,82,47319
NT_East Arnhem_Rural_2024.pdf,2024/NT/NT_East Arnhem_Rural_2024.pdf,NT,East Arnhem,2024,True,notes to the financial statements,53.0,78,273151
NT_West Daly_Rural_2024.pdf,2024/NT/NT_West Daly_Rural_2024.pdf,NT,West Daly,2024,True,financial statements,3.0,84,163792
NT_Katherine_Rural_2024.pdf,2024/NT/NT_Katherine_Rural_2024.pdf,NT,Katherine,2024,True,statement of financial position,44.0,68,130502
NT_Litchfield_Urban_2024.pdf,2024/NT/NT_Litchfield_Urban_2024.pdf,NT,Litchfield,2024,True,financial statements,47.0,118,222357
NT_Wagait_Urban_2024.pdf,2024/NT/NT_Wagait_Urban_2024.pdf,NT,Wagait,2024,False,,,69,71439
NT_Coomalie_Rural_2024.pdf,2024/NT/NT_Coomalie_Rural_2024.pdf,NT,Coomalie,2024,True,audited financial statements,9.0,87,85626
SA_Cleve_Rural_2024.pdf,2024/SA/SA_Cleve_Rural_2024.pdf,SA,Cleve,2024,True,audited financial statements,3.0,87,61334
SA_Coober Pedy_Rural_2024.pdf,2024/SA/SA_Coober Pedy_Rural_2024.pdf,SA,Coober Pedy,2024,True,audited financial statements,7.0,117,209919
SA_Naracoorte Lucindale_Rural_2024.pdf,2024/SA/SA_Naracoorte Lucindale_Rural_2024.pdf,SA,Naracoorte Lucindale,2024,True,financial statements,25.0,122,169687
SA_Mount Barker_Urban_2024.pdf,2024/SA/SA_Mount Barker_Urban_2024.pdf,SA,Mount Barker,2024,True,financial statements,3.0,272,428202
SA_Loxton Waikerie_Rural_2024.pdf,2024/SA/SA_Loxton Waikerie_Rural_2024.pdf,SA,Loxton Waikerie,2024,True,financial statements,29.0,150,226745
SA_Flinders Ranges_Rural_2024.pdf,2024/SA/SA_Flinders Ranges_Rural_2024.pdf,SA,Flinders Ranges,2024,True,general purpose financial statements,32.0,139,234047
SA_Prospect_Urban_2024.pdf,2024/SA/SA_Prospect_Urban_2024.pdf,SA,Prospect,2024,True,financial statements,53.0,234,216315
SA_Charles Sturt_Urban_2024.pdf,2024/SA/SA_Charles Sturt_Urban_2024.pdf,SA,Charles Sturt,2024,True,general purpose financial statements,101.0,202,342857
SA_Adelaide Plains_Rural_2024.pdf,2024/SA/SA_Adelaide Plains_Rural_2024.pdf,SA,Adelaide Plains,2024,True,financial statements,93.0,230,360767
SA_Peterborough_Rural_2024.pdf,2024/SA/SA_Peterborough_Rural_2024.pdf,SA,Peterborough,2024,True,financial statements,1.0,128,232648
SA_Mid Murray_Rural_2024.pdf,2024/SA/SA_Mid Murray_Rural_2024.pdf,SA,Mid Murray,2024,True,general purpose financial statements,59.0,156,264900
SA_Renmark Paringa_Rural_2024.pdf,2024/SA/SA_Renmark Paringa_Rural_2024.pdf,SA,Renmark Paringa,2024,True,financial statements,137.0,164,157769
SA_Lower Eyre Peninsula_Rural_2024.pdf,2024/SA/SA_Lower Eyre Peninsula_Rural_2024.pdf,SA,Lower Eyre Peninsula,2024,True,financial statements,62.0,192,322434
SA_Roxby Downs_Rural_2024.pdf,2024/SA/SA_Roxby Downs_Rural_2024.pdf,SA,Roxby Downs,2024,True,financial statements,28.0,152,236043
SA_Campbelltown_Urban_2024.pdf,2024/SA/SA_Campbelltown_Urban_2024.pdf,SA,Campbelltown,2024,True,financial statements,69.0,76,132844
SA_Unley_Urban_2024.pdf,2024/SA/SA_Unley_Urban_2024.pdf,SA,Unley,2024,True,audited financial statements,59.0,253,430899
SA_Streaky Bay_Rural_2024.pdf,2024/SA/SA_Streaky Bay_Rural_2024.pdf,SA,Streaky Bay,2024,True,financial statements,2.0,170,276406
SA_Northern Areas_Rural_2024.pdf,2024/SA/SA_Northern Areas_Rural_2024.pdf,SA,Northern Areas,2024,True,general purpose financial statements,30.0,109,190048
SA_Goyder_Rural_2024.pdf,2024/SA/SA_Goyder_Rural_2024.pdf,SA,Goyder,2024,True,statement of comprehensive income,133.0,223,383660
SA_Southern Mallee_Rural_2024.pdf,2024/SA/SA_Southern Mallee_Rural_2024.pdf,SA,Southern Mallee,2024,True,general purpose financial statements,59.0,160,252058
SA_Adelaide_Urban_2024.pdf,2024/SA/SA_Adelaide_Urban_2024.pdf,SA,Adelaide,2024,True,audited financial statements,4.0,112,149093
SA_Light_Rural_2024.pdf,2024/SA/SA_Light_Rural_2024.pdf,SA,Light,2024,True,general purpose financial statements,45.0,117,351537
SA_Copper Coast_Rural_2024.pdf,2024/SA/SA_Copper Coast_Rural_2024.pdf,SA,Copper Coast,2024,True,financial statements,95.0,216,222490
SA_Berri Barmera_Rural_2024.pdf,2024/SA/SA_Berri Barmera_Rural_2024.pdf,SA,Berri Barmera,2024,True,financial statements,68.0,136,233693
SA_Clare Gilbert Valleys_Rural_2024.pdf,2024/SA/SA_Clare Gilbert Valleys_Rural_2024.pdf,SA,Clare Gilbert Valleys,2024,True,financial statements,26.0,153,266617
SA_Tea Tree Gully_Urban_2024.pdf,2024/SA/SA_Tea Tree Gully_Urban_2024.pdf,SA,Tea Tree Gully,2024,True,audited financial statements,43.0,114,170651
SA_Kangaroo Island_Rural_2024.pdf,2024/SA/SA_Kangaroo Island_Rural_2024.pdf,SA,Kangaroo Island,2024,True,financial statements,64.0,246,411133
SA_Anangu_Rural_2024.pdf,2024/SA/SA_Anangu_Rural_2024.pdf,SA,Anangu,2024,True,financial statements,46.0,52,78027
SA_Playford_Urban_2024.pdf,2024/SA/SA_Playford_Urban_2024.pdf,SA,Playford,2024,True,statement of comprehensive income,75.0,235,405854
SA_Port Adelaide Enfield_Urban_2024.pdf,2024/SA/SA_Port Adelaide Enfield_Urban_2024.pdf,SA,Port Adelaide Enfield,2024,True,financial statements,43.0,140,290749
SA_Walkerville_Urban_2024.pdf,2024/SA/SA_Walkerville_Urban_2024.pdf,SA,Walkerville,2024,True,general purpose financial statements,56.0,181,484796
SA_Norwood Payneham St Peters_Urban_2024.pdf,2024/SA/SA_Norwood Payneham St Peters_Urban_2024.pdf,SA,Norwood Payneham St Peters,2024,True,statement of financial position,238.0,314,625561
SA_Karoonda East Murray_Rural_2024.pdf,2024/SA/SA_Karoonda East Murray_Rural_2024.pdf,SA,Karoonda East Murray,2024,True,statement of comprehensive income,30.0,110,176462
SA_Barunga West_Rural_2024.pdf,2024/SA/SA_Barunga West_Rural_2024.pdf,SA,Barunga West,2024,True,financial statements,47.0,158,295738
SA_Yankalilla_Rural_2024.pdf,2024/SA/SA_Yankalilla_Rural_2024.pdf,SA,Yankalilla,2024,True,financial statements,86.0,252,423154
SA_Mount Remarkable_Rural_2024.pdf,2024/SA/SA_Mount Remarkable_Rural_2024.pdf,SA,Mount Remarkable,2024,True,financial statements,62.0,168,302373
SA_Orroroo Carrieton_Rural_2024.pdf,2024/SA/SA_Orroroo Carrieton_Rural_2024.pdf,SA,Orroroo Carrieton,2024,True,statement of comprehensive income,41.0,129,220528
SA_Ceduna_Rural_2024.pdf,2024/SA/SA_Ceduna_Rural_2024.pdf,SA,Ceduna,2024,True,audited financial statements,2.0,152,269591
SA_Coorong_Rural_2024.pdf,2024/SA/SA_Coorong_Rural_2024.pdf,SA,Coorong,2024,True,statement of comprehensive income,70.0,159,224810
SA_Murray Bridge_Rural_2024.pdf,2024/SA/SA_Murray Bridge_Rural_2024.pdf,SA,Murray Bridge,2024,True,general purpose financial statements,63.0,260,356697
SA_Adelaide Hills_Urban_2024.pdf,2024/SA/SA_Adelaide Hills_Urban_2024.pdf,SA,Adelaide Hills,2024,True,financial statements,48.0,320,528233
SA_Marion_Urban_2024.pdf,2024/SA/SA_Marion_Urban_2024.pdf,SA,Marion,2024,True,statement of comprehensive income,67.0,179,285078
SA_Whyalla_Rural_2024.pdf,2024/SA/SA_Whyalla_Rural_2024.pdf,SA,Whyalla,2024,True,financial statements,3.0,215,349639
SA_Elliston_Rural_2024.pdf,2024/SA/SA_Elliston_Rural_2024.pdf,SA,Elliston,2024,False,,,35,41563
SA_Port Lincoln_Urban_2024.pdf,2024/SA/SA_Port Lincoln_Urban_2024.pdf,SA,Port Lincoln,2024,True,financial statements,108.0,182,336872
SA_Gawler_Urban_2024.pdf,2024/SA/SA_Gawler_Urban_2024.pdf,SA,Gawler,2024,True,financial statements,3.0,174,242523
SA_Port Augusta_Rural_2024.pdf,2024/SA/SA_Port Augusta_Rural_2024.pdf,SA,Port Augusta,2024,True,statement of comprehensive income,65.0,109,226638
SA_Kimba_Rural_2024.pdf,2024/SA/SA_Kimba_Rural_2024.pdf,SA,Kimba,2024,True,financial statements,78.0,218,328438
SA_Franklin Harbour_Rural_2024.pdf,2024/SA/SA_Franklin Harbour_Rural_2024.pdf,SA,Franklin Harbour,2024,False,,,180,75468
SA_Holdfast Bay_Urban_2024.pdf,2024/SA/SA_Holdfast Bay_Urban_2024.pdf,SA,Holdfast Bay,2024,True,financial statements,94.0,208,306094
SA_Salisbury_Urban_2024.pdf,2024/SA/SA_Salisbury_Urban_2024.pdf,SA,Salisbury,2024,True,financial statements,31.0,106,330294
SA_West Torrens_Urban_2024.pdf,2024/SA/SA_West Torrens_Urban_2024.pdf,SA,West Torrens,2024,True,audited financial statements,113.0,240,401063
SA_Robe_Rural_2024.pdf,2024/SA/SA_Robe_Rural_2024.pdf,SA,Robe,2024,True,financial statements,47.0,135,197801
SA_Port Pirie_Rural_2024.pdf,2024/SA/SA_Port Pirie_Rural_2024.pdf,SA,Port Pirie,2024,True,financial statements,3.0,164,289993
SA_The Barossa_Rural_2024.pdf,2024/SA/SA_The Barossa_Rural_2024.pdf,SA,The Barossa,2024,False,,,66,87215
SA_Mitcham_Urban_2024.pdf,2024/SA/SA_Mitcham_Urban_2024.pdf,SA,Mitcham,2024,True,financial statements,66.0,124,245255
SA_Yorke Peninsula_Rural_2024.pdf,2024/SA/SA_Yorke Peninsula_Rural_2024.pdf,SA,Yorke Peninsula,2024,True,general purpose financial statements,74.0,174,341769
SA_Alexandrina_Urban_2024.pdf,2024/SA/SA_Alexandrina_Urban_2024.pdf,SA,Alexandrina,2024,True,general purpose financial statements,86.0,375,599882
SA_Tatiara_Rural_2024.pdf,2024/SA/SA_Tatiara_Rural_2024.pdf,SA,Tatiara,2024,True,financial statement,42.0,150,209642
SA_Burnside_Urban_2024.pdf,2024/SA/SA_Burnside_Urban_2024.pdf,SA,Burnside,2024,True,general purpose financial statements,69.0,272,343117
SA_Grant_Rural_2024.pdf,2024/SA/SA_Grant_Rural_2024.pdf,SA,Grant,2024,True,financial statements,3.0,156,187758
SA_Onkaparinga_Urban_2024.pdf,2024/SA/SA_Onkaparinga_Urban_2024.pdf,SA,Onkaparinga,2024,True,general purpose financial statements,3.0,164,253229
SA_Kingston_Rural_2024.pdf,2024/SA/SA_Kingston_Rural_2024.pdf,SA,Kingston,2024,True,general purpose financial statements,55.0,145,208403
SA_Tumby Bay_Rural_2024.pdf,2024/SA/SA_Tumby Bay_Rural_2024.pdf,SA,Tumby Bay,2024,True,statement of comprehensive income,27.0,161,303677
SA_Wakefield_Rural_2024.pdf,2024/SA/SA_Wakefield_Rural_2024.pdf,SA,Wakefield,2024,True,audited financial statements,30.0,76,156454
SA_Wattle Range_Rural_2024.pdf,2024/SA/SA_Wattle Range_Rural_2024.pdf,SA,Wattle Range,2024,True,financial statements,101.0,198,291160
SA_Victor Harbor_Urban_2024.pdf,2024/SA/SA_Victor Harbor_Urban_2024.pdf,SA,Victor Harbor,2024,True,financial statements,56.0,200,390095
SA_Mount Gambier_Urban_2024.pdf,2024/SA/SA_Mount Gambier_Urban_2024.pdf,SA,Mount Gambier,2024,True,financial statements,105.0,203,343851
SA_Wudinna_Rural_2024.pdf,2024/SA/SA_Wudinna_Rural_2024.pdf,SA,Wudinna,2024,True,audited financial statements,6.0,127,229621
QLD_Toowoomba_Urban_2024.pdf,2024/QLD/QLD_Toowoomba_Urban_2024.pdf,QLD,Toowoomba,2024,True,notes to the financial statements,23.0,57,229648
QLD_Palm Island_Urban_2024.pdf,2024/QLD/QLD_Palm Island_Urban_2024.pdf,QLD,Palm Island,2024,False,,,11,33514
QLD_Mapoon_Rural_2024.pdf,2024/QLD/QLD_Mapoon_Rural_2024.pdf,QLD,Mapoon,2024,False,,,88,1487
QLD_Fraser Coast_Urban_2024.pdf,2024/QLD/QLD_Fraser Coast_Urban_2024.pdf,QLD,Fraser Coast,2024,True,financial statements,29.0,150,248138
QLD_Diamantina_Rural_2024.pdf,2024/QLD/QLD_Diamantina_Rural_2024.pdf,QLD,Diamantina,2024,True,financial statements,6.0,64,141188
QLD_Goldcoast_Urban_2024.pdf,2024/QLD/QLD_Goldcoast_Urban_2024.pdf,QLD,Goldcoast,2024,True,statement of comprehensive income,38.0,156,378149
QLD_Logan_Urban_2024.pdf,2024/QLD/QLD_Logan_Urban_2024.pdf,QLD,Logan,2024,True,general purpose financial statements,46.0,145,336984
QLD_Pormpuraaw_Rural_2024.pdf,2024/QLD/QLD_Pormpuraaw_Rural_2024.pdf,QLD,Pormpuraaw,2024,True,financial statements,3.0,95,187013
QLD_Etheridge_Rural_2024.pdf,2024/QLD/QLD_Etheridge_Rural_2024.pdf,QLD,Etheridge,2024,True,financial statements,28.0,89,119343
QLD_Scenic Rim_Urban_2024.pdf,2024/QLD/QLD_Scenic Rim_Urban_2024.pdf,QLD,Scenic Rim,2024,True,statement of cash flows,74.0,100,346192
QLD_Ipswich_Urban_2024.pdf,2024/QLD/QLD_Ipswich_Urban_2024.pdf,QLD,Ipswich,2024,True,financial statements,2.0,102,226192
QLD_Central Highlands_Urban_2024.pdf,2024/QLD/QLD_Central Highlands_Urban_2024.pdf,QLD,Central Highlands,2024,True,general purpose financial statements,105.0,192,377084
QLD_Winton_Rural_2024.pdf,2024/QLD/QLD_Winton_Rural_2024.pdf,QLD,Winton,2024,False,,,102,4619
QLD_Goondiwindi_Rural_2024.pdf,2024/QLD/QLD_Goondiwindi_Rural_2024.pdf,QLD,Goondiwindi,2024,True,financial statements,22.0,89,156443
QLD_Tablelands_Urban_2024.pdf,2024/QLD/QLD_Tablelands_Urban_2024.pdf,QLD,Tablelands,2024,True,statement of comprehensive income,3.0,64,95877
QLD_Moreton Bay_Urban_2024.pdf,2024/QLD/QLD_Moreton Bay_Urban_2024.pdf,QLD,Moreton Bay,2024,True,financial statements,5.0,183,245217
QLD_Townsville_Urban_2024.pdf,2024/QLD/QLD_Townsville_Urban_2024.pdf,QLD,Townsville,2024,True,financial statements,101.0,170,308741
QLD_Western Downs_Urban_2024.pdf,2024/QLD/QLD_Western Downs_Urban_2024.pdf,QLD,Western Downs,2024,False,,,95,113770
QLD_Noosa_Urban_2024.pdf,2024/QLD/QLD_Noosa_Urban_2024.pdf,QLD,Noosa,2024,True,financial statements,6.0,148,419676
QLD_Hinchinbrook_Rural_2024.pdf,2024/QLD/QLD_Hinchinbrook_Rural_2024.pdf,QLD,Hinchinbrook,2024,True,statement of comprehensive income,50.0,100,106268
QLD_Gympie_Urban_2024.pdf,2024/QLD/QLD_Gympie_Urban_2024.pdf,QLD,Gympie,2024,True,financial statements,4.0,100,69663
QLD_Mckinlay_Rural_2024.pdf,2024/QLD/QLD_Mckinlay_Rural_2024.pdf,QLD,Mckinlay,2024,True,financial statements,2.0,107,177265
QLD_Murweh_Rural_2024.pdf,2024/QLD/QLD_Murweh_Rural_2024.pdf,QLD,Murweh,2024,True,audited financial statements,5.0,98,98720
QLD_Cloncurry_Rural_2024.pdf,2024/QLD/QLD_Cloncurry_Rural_2024.pdf,QLD,Cloncurry,2024,True,financial statements,3.0,131,138085
QLD_Flinders_Rural_2024.pdf,2024/QLD/QLD_Flinders_Rural_2024.pdf,QLD,Flinders,2024,False,,,64,69554
QLD_Lockhart River_Rural_2024.pdf,2024/QLD/QLD_Lockhart River_Rural_2024.pdf,QLD,Lockhart River,2024,True,financial statements,40.0,52,77937
QLD_Croydon_Rural_2024.pdf,2024/QLD/QLD_Croydon_Rural_2024.pdf,QLD,Croydon,2024,True,financial statements,3.0,88,80633
QLD_Redland_Urban_2024.pdf,2024/QLD/QLD_Redland_Urban_2024.pdf,QLD,Redland,2024,True,financial statements,55.0,126,188032
QLD_Kowanyama_Rural_2024.pdf,2024/QLD/QLD_Kowanyama_Rural_2024.pdf,QLD,Kowanyama,2024,True,financial statements,25.0,112,84253
QLD_Whitsunday_Urban_2024.pdf,2024/QLD/QLD_Whitsunday_Urban_2024.pdf,QLD,Whitsunday,2024,True,financial statements,43.0,128,272535
QLD_Burke_Rural_2024.pdf,2024/QLD/QLD_Burke_Rural_2024.pdf,QLD,Burke,2024,True,financial statements,51.0,93,216356
QLD_Gladstone_Urban_2024.pdf,2024/QLD/QLD_Gladstone_Urban_2024.pdf,QLD,Gladstone,2024,True,financial statements,4.0,188,358086
QLD_Paroo_Rural_2024.pdf,2024/QLD/QLD_Paroo_Rural_2024.pdf,QLD,Paroo,2024,True,financial statements,8.0,78,52191
QLD_Hope Vale_Rural_2024.pdf,2024/QLD/QLD_Hope Vale_Rural_2024.pdf,QLD,Hope Vale,2024,False,,,33,552
QLD_Rockhampton_Urban_2024.pdf,2024/QLD/QLD_Rockhampton_Urban_2024.pdf,QLD,Rockhampton,2024,True,financial statements,3.0,152,137166
QLD_Quilpie_Rural_2024.pdf,2024/QLD/QLD_Quilpie_Rural_2024.pdf,QLD,Quilpie,2024,True,general purpose financial statements,33.0,144,216014
QLD_Banana_Rural_2024.pdf,2024/QLD/QLD_Banana_Rural_2024.pdf,QLD,Banana,2024,True,financial statement,3.0,108,257070
QLD_Napranum_Rural_2024.pdf,2024/QLD/QLD_Napranum_Rural_2024.pdf,QLD,Napranum,2024,False,,,95,169052
QLD_Carpentaria_Rural_2024.pdf,2024/QLD/QLD_Carpentaria_Rural_2024.pdf,QLD,Carpentaria,2024,True,statement of comprehensive income,16.0,90,167963
QLD_Balonne_Rural_2024.pdf,2024/QLD/QLD_Balonne_Rural_2024.pdf,QLD,Balonne,2024,True,statement of cash flows,89.0,144,250828
QLD_Torres_Rural_2024.pdf,2024/QLD/QLD_Torres_Rural_2024.pdf,QLD,Torres,2024,True,notes to the financial statements,56.0,102,110057
QLD_South Burnett_Urban_2024.pdf,2024/QLD/QLD_South Burnett_Urban_2024.pdf,QLD,South Burnett,2024,True,statement of comprehensive income,15.0,168,311488
QLD_Cassowary Coast_Urban_2024.pdf,2024/QLD/QLD_Cassowary Coast_Urban_2024.pdf,QLD,Cassowary Coast,2024,True,statement of changes in equity,3.0,101,98659
QLD_Aurukun_Rural_2024.pdf,2024/QLD/QLD_Aurukun_Rural_2024.pdf,QLD,Aurukun,2024,True,financial statements,20.0,43,71425
QLD_Brisbane_Urban_2024.pdf,2024/QLD/QLD_Brisbane_Urban_2024.pdf,QLD,Brisbane,2024,True,financial statements,11.0,156,316232
QLD_Mackay_Urban_2024.pdf,2024/QLD/QLD_Mackay_Urban_2024.pdf,QLD,Mackay,2024,True,statement of comprehensive income,66.0,88,186062
QLD_Somerset_Urban_2024.pdf,2024/QLD/QLD_Somerset_Urban_2024.pdf,QLD,Somerset,2024,False,,,135,162253
QLD_Longreach_Rural_2024.pdf,2024/QLD/QLD_Longreach_Rural_2024.pdf,QLD,Longreach,2024,True,statement of comprehensive income,8.0,68,71251
QLD_Weipa_Urban_2024.pdf,2024/QLD/QLD_Weipa_Urban_2024.pdf,QLD,Weipa,2024,True,statement of financial position,37.0,60,78122
QLD_Mount Isa_Rural_2024.pdf,2024/QLD/QLD_Mount Isa_Rural_2024.pdf,QLD,Mount Isa,2024,False,,,82,55381
QLD_Maranoa_Rural_2024.pdf,2024/QLD/QLD_Maranoa_Rural_2024.pdf,QLD,Maranoa,2024,True,general purpose financial statements,2.0,142,340047
QLD_Southern Downs_Urban_2024.pdf,2024/QLD/QLD_Southern Downs_Urban_2024.pdf,QLD,Southern Downs,2024,True,general purpose financial statements,3.0,100,110674
QLD_Burdekin_Rural_2024.pdf,2024/QLD/QLD_Burdekin_Rural_2024.pdf,QLD,Burdekin,2024,True,financial statements,3.0,91,140541
QLD_Cairns_Urban_2024.pdf,2024/QLD/QLD_Cairns_Urban_2024.pdf,QLD,Cairns,2024,True,financial statements,2.0,129,219976
QLD_Sunshine Coast_Urban_2024.pdf,2024/QLD/QLD_Sunshine Coast_Urban_2024.pdf,QLD,Sunshine Coast,2024,True,financial statements,59.0,126,284789
QLD_Isaac_Urban_2024.pdf,2024/QLD/QLD_Isaac_Urban_2024.pdf,QLD,Isaac,2024,True,financial statements,35.0,54,84334
QLD_North Burnett_Rural_2024.pdf,2024/QLD/QLD_North Burnett_Rural_2024.pdf,QLD,North Burnett,2024,True,financial statements,13.0,94,193763
QLD_Cherbourg_Rural_2024.pdf,2024/QLD/QLD_Cherbourg_Rural_2024.pdf,QLD,Cherbourg,2024,False,,,96,72701
QLD_Torres Strait Islands_Rural_2024.pdf,2024/QLD/QLD_Torres Strait Islands_Rural_2024.pdf,QLD,Torres Strait Islands,2024,True,statement of comprehensive income,2.0,65,247573
QLD_Doomadgee_Rural_2024.pdf,2024/QLD/QLD_Doomadgee_Rural_2024.pdf,QLD,Doomadgee,2024,True,financial statements,32.0,81,152082
QLD_Cook_Rural_2024.pdf,2024/QLD/QLD_Cook_Rural_2024.pdf,QLD,Cook,2024,True,general purpose financial statements,17.0,80,173708
QLD_Livingstone_Urban_2024.pdf,2024/QLD/QLD_Livingstone_Urban_2024.pdf,QLD,Livingstone,2024,True,statement of comprehensive income,20.0,85,67464
QLD_Boulia_Rural_2024.pdf,2024/QLD/QLD_Boulia_Rural_2024.pdf,QLD,Boulia,2024,True,statement of comprehensive income,41.0,94,101621
QLD_Mareeba_Urban_2024.pdf,2024/QLD/QLD_Mareeba_Urban_2024.pdf,QLD,Mareeba,2024,True,statement of comprehensive income,3.0,111,106720
QLD_Blackall Tambo_Rural_2024.pdf,2024/QLD/QLD_Blackall Tambo_Rural_2024.pdf,QLD,Blackall Tambo,2024,True,financial statements,2.0,55,129884
QLD_Barcoo_Rural_2024.pdf,2024/QLD/QLD_Barcoo_Rural_2024.pdf,QLD,Barcoo,2024,True,general purpose financial statements,2.0,67,41522
QLD_Barcaldine_Rural_2024.pdf,2024/QLD/QLD_Barcaldine_Rural_2024.pdf,QLD,Barcaldine,2024,True,financial statements,39.0,80,174277
QLD_Richmond_Rural_2024.pdf,2024/QLD/QLD_Richmond_Rural_2024.pdf,QLD,Richmond,2024,True,financial statements,5.0,83,120179
QLD_Yarrabah_Rural_2024.pdf,2024/QLD/QLD_Yarrabah_Rural_2024.pdf,QLD,Yarrabah,2024,True,statement of financial position,3.0,101,97413
QLD_Bundaberg_Urban_2024.pdf,2024/QLD/QLD_Bundaberg_Urban_2024.pdf,QLD,Bundaberg,2024,True,statement of comprehensive income,12.0,80,170110
QLD_Charters Towers_Rural_2024.pdf,2024/QLD/QLD_Charters Towers_Rural_2024.pdf,QLD,Charters Towers,2024,True,financial statements,3.0,104,233686
QLD_Bulloo_Rural_2024.pdf,2024/QLD/QLD_Bulloo_Rural_2024.pdf,QLD,Bulloo,2024,True,audited financial statements,3.0,111,84662
QLD_Douglas_Rural_2024.pdf,2024/QLD/QLD_Douglas_Rural_2024.pdf,QLD,Douglas,2024,True,financial statements,3.0,80,94031
QLD_Lockyer Valley_Urban_2024.pdf,2024/QLD/QLD_Lockyer Valley_Urban_2024.pdf,QLD,Lockyer Valley,2024,True,financial statements,3.0,79,117058
NSW_Yass Valley_Rural_2024.pdf,2024/NSW/NSW_Yass Valley_Rural_2024.pdf,NSW,Yass Valley,2024,False,,,27,54445
NSW_Bland_Rural_2024.pdf,2024/NSW/NSW_Bland_Rural_2024.pdf,NSW,Bland,2024,True,financial statements,16.0,270,456502
